# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0003677	MF	e	DNA binding	294/2037	1389/11561	0.0003084218039202422	4	294	0.01648536261799041	G000012, G000217, G000576, G000577, G000606, G001068, G001115, G001215, G001247, G001261, G001335, G001371, G001472, G001681, G001684, G001685, G001757, G001766, G001797, G001856, G001936, G002001, G002110, G002270, G002328, G002340, G002489, G002549, G002591, G003332, G003521, G003574, G003607, G003646, G003647, G003700, G003730, G003764, G003782, G003908, G003973, G004176, G004259, G004282, G004357, G004403, G004455, G004462, G004564, G004879, G004996, G005134, G005152, G005215, G005217, G005387, G005473, G005477, G005514, G005619, G005832, G005860, G005883, G005910, G005943, G005979, G005981, G006004, G006034, G006182, G006198, G006271, G006447, G006768, G006811, G006938, G006945, G007050, G007193, G007218, G007270, G007276, G007617, G007619, G007769, G007819, G008241, G008293, G008400, G008423, G008454, G008685, G008761, G008870, G008980, G009332, G009397, G009946, G009960, G010027, G010125, G010265, G010527, G010578, G010662, G010673, G010698, G010966, G010974, G010982, G011120, G011272, G011310, G011505, G011546, G011630, G011799, G011847, G011919, G012008, G012059, G012072, G012138, G012472, G012568, G012589, G012598, G012787, G012811, G012876, G012962, G013001, G013016, G013190, G013218, G013265, G013444, G013445, G013447, G013946, G014064, G014095, G014213, G014326, G014377, G014412, G014523, G014683, G014710, G014797, G014843, G014884, G014914, G015369, G015600, G015815, G016145, G016161, G016386, G016414, G016417, G016436, G016437, G016583, G016657, G016688, G016930, G016935, G016939, G017027, G017109, G017314, G017422, G017480, G017543, G017545, G017606, G017621, G017709, G017812, G017893, G018129, G018143, G018201, G018234, G018290, G018295, G018352, G018363, G018364, G018392, G018421, G018475, G018654, G018657, G018659, G019051, G019104, G019194, G019225, G019507, G019751, G019989, G020123, G020175, G020406, G020501, G020540, G020685, G020702, G020765, G020830, G020982, G021040, G021358, G021487, G021520, G021841, G021919, G021922, G021940, G021947, G021958, G022096, G022115, G022119, G022175, G022251, G022282, G022376, G022496, G022693, G022752, G022797, G022844, G023001, G023038, G023060, G023196, G023343, G023345, G023703, G023705, G023782, G023819, G023900, G024143, G024170, G024355, G024403, G024507, G024842, G024914, G024938, G025013, G025075, G025129, G025564, G025568, G025589, G025687, G025688, G025691, G025721, G025923, G025955, G026003, G026157, G026353, G026427, G026429, G026444, G026450, G026460, G026496, G026536, G026703, G026754, G026858, G026883, G026950, G026977, G027188, G027350, G027428, G027633, G027640, G027909, G027919, G028034, G028094, G028274, G028376, G028875
GO:0003697	MF	e	single-stranded DNA binding	29/2037	87/11561	0.00034171301724576027	5	29	0.018011123617328612	G001856, G002110, G003782, G004282, G006182, G008241, G010265, G010578, G011120, G011505, G013016, G013218, G013445, G014326, G016414, G016437, G017314, G017422, G018295, G019051, G020540, G020685, G020702, G021358, G024355, G026950, G026977, G027909, G028034
GO:0008408	MF	e	3'-5' exonuclease activity	19/2037	48/11561	0.00036228055365065894	6	19	0.018579117582489875	G000576, G000577, G001130, G001354, G005189, G016378, G016498, G016675, G016676, G016682, G017464, G018143, G019622, G022268, G023164, G024722, G026003, G026775, G027709
GO:0031490	MF	e	chromatin DNA binding	15/2037	35/11561	0.0004347072705565039	5	15	0.02170676436528858	G002270, G003700, G004282, G008980, G009397, G010982, G012589, G014843, G021922, G021940, G023196, G025564, G026858, G026883, G027919
GO:0031491	MF	e	nucleosome binding	12/2037	25/11561	0.0004647518140525772	4	12	0.022079203879028796	G000606, G005979, G006034, G008980, G012472, G014727, G018352, G018392, G019507, G022282, G027913, G028376
GO:0044877	MF	e	protein-containing complex binding	199/2037	906/11561	0.0004654377629307783	2	199	0.022079203879028796	G000576, G000577, G000606, G001068, G001289, G001355, G001560, G001856, G001860, G001936, G002270, G002459, G002553, G002748, G003423, G003549, G003574, G003700, G003730, G003764, G003822, G003826, G003973, G004176, G004259, G004282, G004336, G004357, G004403, G004435, G004455, G004504, G004797, G005387, G005473, G005733, G005943, G005979, G006034, G006198, G006271, G006274, G006277, G006433, G006441, G006447, G006581, G006730, G006768, G007050, G007410, G007619, G008025, G008403, G008471, G008551, G008698, G008878, G008980, G009332, G009397, G009448, G009631, G009983, G010049, G010265, G010274, G010468, G010535, G010662, G010982, G011298, G011614, G011630, G011720, G011799, G011842, G011847, G011867, G011897, G012007, G012186, G012472, G012589, G012620, G012668, G012696, G012739, G012787, G013001, G013016, G013447, G013453, G013465, G013845, G013846, G014040, G014301, G014412, G014615, G014688, G014727, G014843, G014884, G014953, G014963, G015231, G015600, G015603, G015815, G015854, G015864, G015928, G016358, G016499, G016583, G016819, G016935, G017268, G017524, G017607, G017621, G017709, G017812, G017972, G018129, G018352, G018392, G018508, G018592, G018656, G018657, G019039, G019051, G019075, G019225, G019432, G019434, G019507, G019551, G019688, G020175, G020375, G020406, G020982, G021069, G021922, G021940, G022035, G022096, G022136, G022280, G022282, G022296, G022550, G022557, G022810, G023001, G023038, G023196, G023461, G023531, G023837, G023845, G023863, G024256, G024507, G024597, G024842, G025076, G025213, G025564, G025637, G025642, G025943, G026145, G026228, G026429, G026450, G026474, G026638, G026703, G026858, G026883, G026977, G027046, G027188, G027428, G027728, G027872, G027909, G027913, G027919, G027960, G028094, G028274, G028376, G028466, G028761
GO:0043565	MF	e	sequence-specific DNA binding	119/2037	504/11561	0.0005069206927041051	5	119	0.02375017319521085	G000012, G000217, G001068, G001115, G001215, G001247, G001335, G001757, G002270, G002328, G002340, G002489, G002591, G003574, G003646, G003730, G003764, G003908, G003973, G004282, G004403, G004879, G004996, G005217, G005473, G005619, G005832, G005883, G005981, G006198, G006271, G007193, G007769, G007819, G008423, G008454, G008980, G009946, G009960, G010125, G010527, G010982, G011546, G011799, G011919, G012059, G012138, G012589, G012787, G013445, G013447, G014064, G014412, G014683, G014710, G014797, G014884, G015369, G015600, G016145, G016161, G016386, G016417, G016437, G016583, G016935, G016939, G017027, G017480, G017606, G017621, G017709, G017812, G017893, G018295, G018363, G018364, G018421, G019051, G019194, G019225, G020406, G020501, G020685, G020830, G020982, G021358, G021520, G021947, G021958, G022119, G022175, G022251, G022496, G022693, G022752, G023038, G023196, G023343, G023703, G023782, G024143, G024403, G024914, G024938, G025013, G025075, G025129, G025691, G025955, G026157, G026353, G026444, G026496, G026703, G027188, G027909, G028274, G028875
GO:0140101	MF	e	catalytic activity, acting on a tRNA	29/2037	90/11561	0.0007126225471907119	4	29	0.03219526864986609	G003396, G003878, G005763, G007007, G008045, G010769, G010989, G013032, G013450, G014449, G014904, G015516, G016561, G017206, G017895, G020223, G020919, G021404, G021957, G022119, G022254, G022468, G022660, G025431, G025677, G026764, G027196, G027314, G027458
GO:0016706	MF	e	2-oxoglutarate-dependent dioxygenase activity	19/2037	51/11561	0.0007214649667602049	4	19	0.03221128881005856	G002270, G005271, G007819, G009397, G011447, G012568, G012589, G012896, G012925, G012926, G016522, G018302, G018421, G022557, G025677, G026228, G026503, G026536, G028896
GO:0008017	MF	e	microtubule binding	41/2037	142/11561	0.0008136078600922809	5	41	0.03549013596609432	G003313, G003608, G003611, G003764, G004797, G004908, G006365, G006414, G006415, G006617, G007282, G008006, G008471, G009151, G009514, G009983, G011540, G011867, G012072, G013347, G013465, G013933, G014059, G014415, G015945, G016727, G017062, G017450, G019688, G020095, G020158, G022035, G022652, G023837, G024733, G026293, G026703, G026919, G027198, G027445, G027575
GO:0033558	MF	e	protein lysine deacetylase activity	7/2037	11/11561	0.0008875099938271287	4	7	0.03818105688558949	G011842, G018528, G018931, G020501, G021197, G023038, G026703
GO:0042162	MF	e	telomeric DNA binding	10/2037	20/11561	0.0009329634568655003	6	10	0.0393399590978286	G004996, G014064, G014683, G018295, G018363, G018364, G019051, G021358, G025075, G026496
GO:0001221	MF	e	transcription coregulator binding	14/2037	34/11561	0.0010851671169797635	4	14	0.04428181945094841	G004852, G006980, G011847, G015600, G016583, G016930, G017606, G018399, G020406, G020982, G021958, G023164, G023196, G026703
GO:0004930	MF	p	G protein-coupled receptor activity	22/2037	449/11561	2.94005850613364e-16	4	22	4.4295090646902284e-13	G000682, G001045, G003350, G007266, G007267, G010200, G010252, G010765, G012738, G012739, G012796, G013771, G015564, G019129, G019131, G019148, G019151, G019218, G019548, G020159, G020840, G028310
GO:0038023	MF	p	signaling receptor activity	51/2037	701/11561	4.668784257908014e-16	2	51	4.4295090646902284e-13	G000682, G000990, G001045, G002089, G002100, G002340, G003333, G003350, G004599, G005920, G007266, G007267, G007384, G008249, G010200, G010252, G010464, G010527, G010765, G011476, G012738, G012739, G012796, G013095, G013771, G014682, G015564, G015579, G015603, G017164, G017380, G019129, G019131, G019148, G019151, G019218, G019530, G019548, G019644, G020159, G020442, G020840, G020865, G022227, G022496, G023450, G023455, G023458, G025214, G025252, G028310
GO:0060089	MF	p	molecular transducer activity	51/2037	701/11561	4.668784257908014e-16	1	51	4.4295090646902284e-13	G000682, G000990, G001045, G002089, G002100, G002340, G003333, G003350, G004599, G005920, G007266, G007267, G007384, G008249, G010200, G010252, G010464, G010527, G010765, G011476, G012738, G012739, G012796, G013095, G013771, G014682, G015564, G015579, G015603, G017164, G017380, G019129, G019131, G019148, G019151, G019218, G019530, G019548, G019644, G020159, G020442, G020840, G020865, G022227, G022496, G023450, G023455, G023458, G025214, G025252, G028310
GO:0004888	MF	p	transmembrane signaling receptor activity	44/2037	631/11561	2.0578481667107573e-15	3	44	1.5619067585334647e-12	G000682, G000990, G001045, G002100, G003333, G003350, G004599, G007266, G007267, G007384, G008249, G010200, G010252, G010464, G010765, G011476, G012738, G012739, G012796, G013095, G013771, G015564, G015579, G015603, G017164, G017380, G019129, G019131, G019148, G019151, G019218, G019530, G019548, G019644, G020159, G020442, G020840, G020865, G022227, G023450, G023455, G023458, G025252, G028310
GO:0003674	MF	p	molecular_function	1630/2037	9843/11561	4.499779594477349e-12	0	1630	2.4395233658630772e-09	G000002, G000009, G000012, G000217, G000461, G000488, G000560, G000561, G000576, G000577, G000587, G000603, G000606, G000682, G000755, G000942, G000944, G000956, G000963, G000990, G000995, G001037, G001045, G001068, G001085, G001115, G001121, G001130, G001200, G001215, G001233, G001247, G001261, G001263, G001266, G001289, G001295, G001335, G001354, G001355, G001362, G001363, G001369, G001371, G001394, G001407, G001417, G001431, G001468, G001472, G001479, G001505, G001514, G001544, G001551, G001553, G001560, G001565, G001617, G001618, G001642, G001650, G001678, G001680, G001681, G001684, G001685, G001711, G001757, G001766, G001785, G001797, G001809, G001813, G001822, G001855, G001856, G001860, G001871, G001936, G001958, G001993, G001998, G002001, G002008, G002009, G002045, G002052, G002054, G002089, G002100, G002107, G002109, G002110, G002126, G002131, G002229, G002232, G002242, G002270, G002302, G002328, G002339, G002340, G002394, G002431, G002439, G002457, G002459, G002485, G002489, G002493, G002502, G002539, G002549, G002553, G002591, G002610, G002614, G002616, G002748, G002935, G003018, G003109, G003191, G003311, G003313, G003332, G003333, G003350, G003381, G003396, G003417, G003423, G003478, G003521, G003544, G003546, G003548, G003549, G003550, G003560, G003574, G003607, G003608, G003611, G003646, G003647, G003669, G003692, G003700, G003729, G003730, G003737, G003755, G003764, G003782, G003811, G003812, G003813, G003814, G003815, G003819, G003822, G003826, G003878, G003908, G003930, G003932, G003933, G003952, G003973, G003995, G003996, G003998, G004009, G004013, G004026, G004032, G004036, G004041, G004043, G004056, G004066, G004110, G004113, G004132, G004133, G004176, G004177, G004185, G004190, G004194, G004203, G004205, G004212, G004220, G004221, G004244, G004247, G004248, G004257, G004259, G004282, G004283, G004311, G004322, G004336, G004343, G004357, G004381, G004403, G004435, G004455, G004462, G004495, G004504, G004536, G004564, G004582, G004583, G004599, G004611, G004713, G004727, G004797, G004848, G004851, G004852, G004879, G004908, G004926, G004927, G004996, G005003, G005021, G005041, G005092, G005103, G005127, G005134, G005146, G005152, G005156, G005189, G005193, G005215, G005217, G005271, G005282, G005283, G005287, G005295, G005329, G005387, G005471, G005473, G005476, G005477, G005485, G005487, G005488, G005514, G005518, G005540, G005541, G005542, G005556, G005619, G005631, G005634, G005651, G005670, G005683, G005692, G005722, G005733, G005740, G005763, G005765, G005832, G005835, G005839, G005846, G005860, G005883, G005910, G005920, G005941, G005943, G005947, G005979, G005981, G006000, G006004, G006034, G006047, G006072, G006081, G006083, G006086, G006100, G006130, G006178, G006182, G006198, G006217, G006229, G006260, G006264, G006267, G006271, G006274, G006277, G006290, G006299, G006301, G006307, G006323, G006334, G006336, G006339, G006356, G006365, G006383, G006385, G006394, G006406, G006411, G006414, G006415, G006433, G006438, G006439, G006441, G006446, G006447, G006472, G006483, G006488, G006503, G006506, G006518, G006553, G006569, G006571, G006581, G006588, G006607, G006617, G006654, G006672, G006676, G006679, G006715, G006725, G006730, G006755, G006763, G006768, G006811, G006834, G006843, G006849, G006853, G006904, G006906, G006917, G006934, G006938, G006945, G006965, G006969, G006980, G006998, G007002, G007007, G007050, G007051, G007095, G007117, G007133, G007154, G007159, G007178, G007193, G007201, G007205, G007218, G007233, G007236, G007266, G007267, G007269, G007270, G007276, G007282, G007357, G007384, G007410, G007425, G007428, G007464, G007516, G007553, G007554, G007609, G007617, G007619, G007698, G007700, G007701, G007758, G007769, G007800, G007805, G007806, G007819, G007881, G007882, G007981, G007992, G008006, G008025, G008038, G008039, G008043, G008045, G008104, G008106, G008107, G008110, G008143, G008145, G008146, G008204, G008207, G008215, G008241, G008249, G008293, G008296, G008320, G008341, G008369, G008376, G008379, G008381, G008400, G008403, G008415, G008423, G008454, G008471, G008483, G008493, G008502, G008518, G008551, G008621, G008685, G008698, G008705, G008740, G008753, G008754, G008758, G008761, G008845, G008870, G008878, G008903, G008909, G008970, G008971, G008972, G008980, G009020, G009025, G009026, G009027, G009073, G009151, G009173, G009249, G009250, G009285, G009316, G009325, G009331, G009332, G009338, G009397, G009401, G009412, G009448, G009470, G009511, G009514, G009526, G009546, G009549, G009617, G009631, G009634, G009665, G009682, G009683, G009723, G009734, G009786, G009789, G009826, G009869, G009886, G009893, G009894, G009895, G009904, G009915, G009946, G009949, G009960, G009961, G009964, G009975, G009983, G009993, G010027, G010029, G010049, G010063, G010105, G010125, G010131, G010145, G010146, G010200, G010240, G010252, G010265, G010267, G010272, G010274, G010302, G010375, G010413, G010460, G010464, G010468, G010493, G010506, G010527, G010535, G010548, G010578, G010615, G010616, G010662, G010673, G010674, G010681, G010698, G010700, G010737, G010749, G010765, G010769, G010794, G010796, G010799, G010891, G010914, G010954, G010964, G010965, G010966, G010974, G010982, G010989, G010995, G011032, G011052, G011097, G011100, G011105, G011120, G011149, G011181, G011185, G011197, G011227, G011272, G011294, G011296, G011298, G011310, G011313, G011332, G011365, G011381, G011447, G011472, G011476, G011486, G011500, G011505, G011513, G011520, G011523, G011538, G011540, G011546, G011566, G011569, G011595, G011609, G011614, G011629, G011630, G011638, G011668, G011691, G011720, G011726, G011765, G011783, G011799, G011842, G011847, G011867, G011897, G011919, G012007, G012008, G012019, G012032, G012059, G012066, G012072, G012107, G012116, G012138, G012151, G012176, G012186, G012191, G012268, G012293, G012307, G012411, G012449, G012472, G012499, G012500, G012568, G012589, G012594, G012598, G012601, G012617, G012620, G012633, G012635, G012668, G012696, G012738, G012739, G012787, G012796, G012811, G012823, G012824, G012851, G012859, G012876, G012896, G012925, G012926, G012954, G012961, G012962, G012969, G012970, G012990, G013001, G013002, G013016, G013032, G013041, G013095, G013159, G013190, G013191, G013194, G013211, G013218, G013230, G013263, G013265, G013287, G013347, G013351, G013355, G013368, G013376, G013405, G013433, G013443, G013444, G013445, G013447, G013450, G013453, G013463, G013465, G013480, G013527, G013545, G013593, G013598, G013691, G013761, G013771, G013824, G013831, G013845, G013846, G013862, G013926, G013933, G013946, G013994, G014002, G014003, G014040, G014059, G014064, G014095, G014213, G014269, G014301, G014302, G014319, G014326, G014343, G014346, G014363, G014364, G014377, G014412, G014415, G014442, G014444, G014445, G014448, G014449, G014523, G014562, G014569, G014615, G014629, G014646, G014660, G014664, G014668, G014674, G014675, G014676, G014682, G014683, G014685, G014688, G014697, G014703, G014710, G014727, G014738, G014752, G014797, G014836, G014842, G014843, G014884, G014904, G014914, G014929, G014953, G014963, G014975, G015231, G015301, G015334, G015358, G015369, G015396, G015423, G015424, G015443, G015461, G015485, G015489, G015516, G015564, G015579, G015600, G015602, G015603, G015665, G015731, G015744, G015814, G015815, G015818, G015819, G015821, G015833, G015834, G015854, G015864, G015928, G015944, G015945, G015992, G015996, G016017, G016020, G016040, G016092, G016109, G016130, G016145, G016161, G016168, G016219, G016220, G016236, G016237, G016258, G016262, G016282, G016347, G016358, G016359, G016378, G016382, G016386, G016387, G016397, G016414, G016417, G016421, G016426, G016436, G016437, G016443, G016458, G016498, G016499, G016500, G016516, G016518, G016522, G016561, G016579, G016583, G016601, G016603, G016605, G016643, G016655, G016657, G016675, G016676, G016682, G016688, G016707, G016710, G016723, G016727, G016746, G016750, G016752, G016764, G016789, G016803, G016819, G016821, G016829, G016852, G016856, G016871, G016908, G016930, G016935, G016939, G016944, G016969, G016977, G017027, G017032, G017062, G017073, G017098, G017109, G017110, G017111, G017126, G017154, G017164, G017191, G017206, G017234, G017255, G017268, G017272, G017314, G017380, G017406, G017407, G017420, G017422, G017438, G017444, G017450, G017454, G017457, G017459, G017464, G017480, G017491, G017495, G017503, G017524, G017527, G017529, G017535, G017543, G017545, G017553, G017571, G017572, G017586, G017597, G017606, G017607, G017611, G017621, G017634, G017709, G017780, G017799, G017810, G017812, G017815, G017827, G017835, G017887, G017893, G017895, G017907, G017941, G017972, G017983, G018012, G018066, G018100, G018129, G018139, G018142, G018143, G018169, G018201, G018227, G018234, G018256, G018257, G018280, G018290, G018295, G018302, G018326, G018349, G018350, G018352, G018358, G018363, G018364, G018392, G018395, G018397, G018399, G018420, G018421, G018422, G018430, G018453, G018457, G018462, G018472, G018475, G018491, G018508, G018513, G018514, G018518, G018528, G018545, G018592, G018626, G018654, G018656, G018657, G018659, G018660, G018719, G018726, G018853, G018856, G018877, G018892, G018901, G018931, G018932, G018956, G018989, G019020, G019039, G019040, G019043, G019044, G019051, G019075, G019104, G019114, G019129, G019131, G019148, G019151, G019194, G019218, G019225, G019275, G019277, G019321, G019348, G019398, G019432, G019434, G019454, G019457, G019463, G019475, G019506, G019507, G019519, G019530, G019548, G019551, G019554, G019573, G019606, G019620, G019622, G019644, G019653, G019659, G019676, G019688, G019736, G019737, G019739, G019751, G019756, G019788, G019820, G019839, G019882, G019936, G019960, G019970, G019989, G020002, G020075, G020089, G020090, G020095, G020123, G020149, G020153, G020158, G020159, G020160, G020169, G020175, G020178, G020212, G020223, G020232, G020239, G020247, G020275, G020351, G020360, G020370, G020375, G020406, G020423, G020439, G020442, G020443, G020449, G020454, G020458, G020464, G020469, G020484, G020485, G020497, G020501, G020505, G020520, G020540, G020543, G020559, G020634, G020660, G020666, G020685, G020687, G020697, G020699, G020701, G020702, G020708, G020714, G020725, G020740, G020744, G020759, G020765, G020769, G020828, G020830, G020831, G020840, G020865, G020881, G020919, G020973, G020982, G021034, G021040, G021042, G021062, G021069, G021081, G021107, G021125, G021149, G021166, G021197, G021246, G021293, G021298, G021313, G021321, G021327, G021343, G021358, G021404, G021418, G021422, G021435, G021462, G021465, G021486, G021487, G021488, G021490, G021520, G021527, G021531, G021541, G021578, G021589, G021590, G021591, G021611, G021637, G021661, G021662, G021672, G021693, G021702, G021722, G021785, G021838, G021839, G021841, G021885, G021887, G021902, G021912, G021919, G021921, G021922, G021924, G021940, G021947, G021957, G021958, G021959, G021960, G021970, G021974, G021997, G022018, G022019, G022035, G022040, G022051, G022058, G022075, G022084, G022096, G022115, G022119, G022136, G022149, G022175, G022177, G022178, G022208, G022215, G022227, G022233, G022240, G022251, G022254, G022257, G022268, G022280, G022282, G022286, G022296, G022301, G022315, G022344, G022347, G022356, G022360, G022363, G022372, G022376, G022388, G022458, G022459, G022462, G022468, G022495, G022496, G022505, G022550, G022553, G022557, G022565, G022573, G022592, G022633, G022652, G022660, G022670, G022693, G022727, G022747, G022752, G022768, G022790, G022797, G022801, G022810, G022811, G022829, G022844, G022845, G022867, G022884, G022885, G022913, G022929, G022944, G022990, G022994, G022995, G023001, G023008, G023024, G023038, G023060, G023064, G023075, G023138, G023149, G023164, G023184, G023196, G023253, G023258, G023273, G023290, G023343, G023345, G023348, G023383, G023450, G023455, G023458, G023460, G023461, G023478, G023480, G023494, G023520, G023531, G023534, G023558, G023561, G023605, G023609, G023622, G023638, G023640, G023658, G023694, G023698, G023703, G023705, G023706, G023760, G023782, G023819, G023837, G023845, G023846, G023849, G023862, G023863, G023864, G023870, G023891, G023892, G023894, G023900, G023918, G023925, G023942, G023959, G024061, G024063, G024071, G024072, G024074, G024111, G024116, G024143, G024144, G024170, G024214, G024216, G024256, G024338, G024354, G024355, G024403, G024429, G024445, G024464, G024470, G024493, G024507, G024597, G024625, G024647, G024651, G024663, G024703, G024722, G024733, G024757, G024771, G024778, G024781, G024812, G024814, G024840, G024842, G024884, G024907, G024914, G024930, G024933, G024938, G024963, G024984, G025013, G025038, G025075, G025076, G025129, G025144, G025147, G025213, G025214, G025221, G025239, G025252, G025272, G025273, G025343, G025352, G025368, G025384, G025385, G025431, G025449, G025455, G025547, G025564, G025565, G025568, G025589, G025605, G025618, G025620, G025637, G025642, G025653, G025677, G025682, G025687, G025688, G025691, G025721, G025726, G025732, G025782, G025911, G025923, G025943, G025955, G026003, G026012, G026065, G026089, G026094, G026112, G026145, G026157, G026175, G026217, G026227, G026228, G026259, G026268, G026286, G026293, G026301, G026322, G026323, G026344, G026351, G026353, G026369, G026419, G026423, G026426, G026427, G026429, G026444, G026450, G026460, G026463, G026474, G026496, G026503, G026526, G026536, G026546, G026588, G026623, G026624, G026628, G026632, G026638, G026692, G026703, G026734, G026739, G026748, G026754, G026758, G026764, G026768, G026771, G026775, G026825, G026858, G026862, G026883, G026904, G026916, G026919, G026949, G026950, G026977, G027009, G027012, G027046, G027068, G027071, G027188, G027193, G027196, G027197, G027198, G027208, G027222, G027228, G027246, G027263, G027284, G027314, G027350, G027353, G027360, G027375, G027379, G027394, G027413, G027428, G027445, G027458, G027497, G027521, G027552, G027572, G027573, G027574, G027575, G027586, G027600, G027610, G027633, G027638, G027640, G027707, G027709, G027726, G027728, G027731, G027735, G027736, G027738, G027741, G027748, G027753, G027766, G027785, G027805, G027842, G027861, G027872, G027879, G027883, G027884, G027906, G027909, G027913, G027916, G027919, G027957, G027958, G027960, G027968, G027970, G027989, G027990, G027998, G028034, G028049, G028094, G028098, G028099, G028100, G028114, G028126, G028148, G028195, G028199, G028262, G028274, G028310, G028319, G028323, G028324, G028365, G028376, G028393, G028397, G028416, G028432, G028434, G028444, G028450, G028466, G028470, G028517, G028536, G028559, G028573, G028595, G028626, G028637, G028721, G028761, G028770, G028857, G028875, G028896
