ID	Ec_Head	En_Head	Ec_BodyCol/SC	I_ISC	Ec_Peduncle	Ec_Tentacle	I_FemGC	Ec_BasalDisk	I_Neuro	I_EarlyNem	I_MaleGC	I_En2N	En_Foot	En_BodyCol/SC	I_ZymoGl	I_GlProgen	I_StenoNB	I_DesmoNC	I_IsoNC	I_StenoNC	En_Tentacle	I_Ec1N	I_Ec4N	I_SpumMucGl	I_Ec3N	I_GranGl	I_DesmoNB	I_IsoNB	I_Ec2N	I_Ec1/5N	I_En1N	I_En3N	C_neuron	C_germline	C_nematoblast	C_nematocytes	C_gland_cell	C_progenitor	C_neuroprogenitor	C_EC_foot	C_EN_foot	C_tentacle	C_head	L_ENDODERM	L_ECTODERM	L_INTERSTITIAL
HVAEP1-G013704	1	1	1	1	1			1					1	1		1	1		1		1							1							1	1		1		1	1	1	1	1	1	1
HVAEP1-G013705			1	1	1		1		1					1										1	1	1							1	1			1		1	1				1	1	1
HVAEP1-G013710	1		1		1	1		1					1																											1	1	1	1		1	
HVAEP1-G013711			1			1	1						1	1	1																			1							1	1		1	1	
HVAEP1-G013712						1												1		1		1			1			1	1				1		1	1						1				
HVAEP1-G013714				1			1		1	1						1						1	1		1							1	1	1		1		1	1							1
HVAEP1-G013716	1	1	1			1	1						1	1					1	1	1													1		1					1	1	1	1	1	
HVAEP1-G013718	1	1		1	1		1		1	1	1			1	1				1		1			1		1								1		1	1		1	1		1	1	1		1
HVAEP1-G013719	1		1	1	1				1	1			1				1			1	1				1		1		1		1		1		1	1			1	1	1	1	1		1	1
HVAEP1-G013721	1	1	1	1	1		1	1	1	1			1	1					1		1	1		1		1							1	1		1	1		1	1	1	1	1	1	1	1
HVAEP1-G013722	1	1	1	1			1			1			1	1	1		1							1				1						1	1	1	1				1		1	1	1	1
HVAEP1-G013725	1	1	1		1		1				1		1	1			1							1										1	1		1			1	1		1	1	1	
HVAEP1-G013735	1	1													1											1																	1			
HVAEP1-G013737	1	1	1		1	1	1	1					1	1		1			1		1													1		1		1		1	1	1	1	1	1	
HVAEP1-G013738	1	1	1		1	1	1						1	1		1	1	1	1	1				1		1								1	1	1	1	1		1	1	1	1	1	1	
HVAEP1-G013739								1									1										1	1							1					1						
HVAEP1-G013740	1		1			1		1		1							1										1								1	1				1		1	1		1	
HVAEP1-G013741										1							1										1	1							1	1										
HVAEP1-G013742		1			1							1	1	1						1	1												1			1				1	1	1	1	1		
HVAEP1-G013743	1	1	1	1		1	1		1				1	1		1				1	1		1		1					1			1	1		1		1	1		1	1	1	1	1	1
HVAEP1-G013744	1	1					1		1		1			1	1		1																	1	1				1				1	1		
HVAEP1-G013748				1			1			1	1					1	1			1							1	1						1	1	1		1								1
HVAEP1-G013751																						1	1						1		1	1	1													
HVAEP1-G013752	1	1	1		1	1	1	1		1											1		1						1				1	1		1				1		1	1		1	
HVAEP1-G013753		1				1	1		1	1		1	1	1		1				1	1	1	1		1				1	1		1	1	1		1		1	1		1	1	1	1		
HVAEP1-G013754	1	1	1	1	1	1	1	1	1	1		1	1	1		1							1						1			1	1	1		1		1	1	1	1	1	1	1	1	1
HVAEP1-G013755	1	1	1		1	1		1	1			1							1		1		1		1				1	1	1	1	1			1			1	1		1	1		1	
HVAEP1-G013756	1	1	1		1	1	1	1					1	1				1	1		1								1				1	1		1				1	1	1	1	1	1	
HVAEP1-G013757							1		1									1				1	1		1					1	1		1	1		1			1							
HVAEP1-G013758		1	1	1	1		1			1			1	1					1	1														1		1				1	1		1	1	1	1
HVAEP1-G013761				1			1			1			1	1		1		1		1														1		1		1			1			1		1
HVAEP1-G013762	1	1	1	1	1	1	1	1		1	1		1	1			1		1	1	1			1				1				1	1	1	1	1	1			1	1	1	1	1	1	1
HVAEP1-G013763	1	1	1		1	1							1	1							1									1		1	1							1	1	1	1	1	1	
HVAEP1-G013764	1	1	1		1				1				1	1							1			1													1		1	1	1	1	1	1	1	
HVAEP1-G013765	1		1		1	1	1	1																										1						1		1	1		1	
HVAEP1-G013767	1		1		1	1																																		1		1	1		1	
HVAEP1-G013768		1				1							1	1							1	1	1	1	1					1			1				1				1	1	1	1		
HVAEP1-G013771				1			1			1									1	1								1						1	1	1										1
HVAEP1-G013772							1													1														1		1										
HVAEP1-G013773	1		1		1	1	1	1													1													1						1		1	1		1	
HVAEP1-G013774	1	1	1	1	1		1		1	1			1	1		1								1										1		1	1	1	1	1	1		1	1	1	1
HVAEP1-G013775	1	1	1	1	1		1		1	1	1		1	1		1	1							1										1	1	1	1	1	1	1	1		1	1	1	1
HVAEP1-G013776	1	1	1		1	1	1			1	1		1	1		1					1													1		1		1		1	1	1	1	1	1	
HVAEP1-G013777			1											1																														1	1	
HVAEP1-G013779	1			1	1	1		1		1				1	1		1	1						1											1	1	1			1		1	1	1		1
HVAEP1-G013781	1	1	1	1	1	1	1	1		1				1		1										1								1		1		1		1		1	1	1	1	1
HVAEP1-G013783																			1				1					1				1	1		1	1										
HVAEP1-G013786	1	1	1	1	1		1	1	1	1			1	1		1								1		1								1		1	1	1	1	1	1		1	1	1	1
HVAEP1-G013787																	1			1															1	1										
HVAEP1-G013788	1	1	1	1	1	1	1	1	1	1	1		1			1	1			1	1							1						1	1	1		1	1	1	1	1	1		1	1
HVAEP1-G013789		1	1		1	1	1	1			1		1			1		1	1		1													1		1		1		1	1	1	1		1	
HVAEP1-G013790	1		1	1	1		1		1	1	1		1	1		1	1										1							1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G013792		1		1		1	1	1		1	1					1		1	1	1	1		1				1						1	1	1	1		1		1		1	1			1
HVAEP1-G013793								1									1										1	1							1					1						
HVAEP1-G013794							1												1			1	1	1	1		1		1				1	1	1	1	1									
HVAEP1-G013795	1	1	1		1	1		1					1	1				1	1	1	1															1				1	1	1	1	1	1	
HVAEP1-G013796	1	1	1	1	1	1	1	1			1	1	1	1						1	1		1							1		1	1	1		1				1	1	1	1	1	1	1
HVAEP1-G013797	1	1	1	1	1		1	1	1	1	1		1	1		1	1										1	1						1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G013798			1					1						1							1			1	1								1				1			1		1		1	1	
HVAEP1-G013802	1	1	1	1	1		1	1	1	1	1			1		1	1										1	1						1	1	1		1	1	1			1	1	1	1
HVAEP1-G013803	1	1	1	1	1	1	1	1	1	1			1	1		1	1							1										1	1	1	1	1	1	1	1	1	1	1	1	1
HVAEP1-G013804		1	1	1	1		1	1	1	1			1	1		1	1											1						1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G013805		1			1			1					1	1						1	1									1			1			1				1	1	1	1	1		
HVAEP1-G013806	1				1			1											1	1	1										1		1			1				1		1	1			
HVAEP1-G013808		1	1	1			1			1				1							1					1	1							1	1	1						1	1	1	1	1
HVAEP1-G013811		1	1	1										1																													1	1	1	1
HVAEP1-G013812	1		1	1		1		1			1		1				1	1	1	1							1		1				1	1	1	1				1	1	1	1		1	1
HVAEP1-G013816	1		1		1	1		1				1						1	1	1		1	1		1				1	1	1	1	1			1				1		1	1		1	
HVAEP1-G013817		1	1	1			1		1	1	1		1	1		1	1				1			1										1	1	1	1	1	1		1	1	1	1	1	1
HVAEP1-G013818		1		1									1	1																											1		1	1		1
HVAEP1-G013819	1	1		1			1		1	1	1		1	1		1	1		1		1													1	1	1		1	1		1	1	1	1		1
HVAEP1-G013823																						1			1					1			1													
HVAEP1-G013824		1		1			1	1	1		1			1		1		1	1	1											1	1	1	1		1		1	1	1			1	1		1
HVAEP1-G013826								1																1													1			1						
HVAEP1-G013828																		1		1	1	1							1	1		1	1			1						1				
HVAEP1-G013829												1										1	1						1	1		1	1													
HVAEP1-G013830	1		1		1	1																																		1		1	1		1	
HVAEP1-G013831	1		1	1	1	1	1				1		1								1													1						1	1	1	1		1	1
HVAEP1-G013832	1	1	1	1			1	1						1	1		1				1						1							1	1					1		1	1	1	1	1
HVAEP1-G013833	1	1	1	1	1		1	1						1				1			1													1		1				1		1	1	1	1	1
HVAEP1-G013834	1	1	1		1	1	1	1					1	1		1					1			1										1			1	1		1	1	1	1	1	1	
HVAEP1-G013835	1		1		1	1	1	1			1		1			1					1													1				1		1	1	1	1		1	
HVAEP1-G013836		1											1	1							1																				1	1	1	1		
HVAEP1-G013838		1					1			1	1		1	1			1										1	1						1	1	1					1		1	1		
HVAEP1-G013839	1	1	1	1	1	1	1	1		1	1	1	1	1		1		1	1		1			1									1	1		1	1	1		1	1	1	1	1	1	1
HVAEP1-G013842	1	1	1	1	1		1	1	1	1	1		1	1		1				1														1		1		1	1	1	1		1	1	1	1
HVAEP1-G013843	1		1		1	1	1	1												1		1	1	1	1					1			1	1		1	1			1		1	1		1	
HVAEP1-G013844	1			1	1		1	1		1			1		1		1							1	1		1						1	1	1	1	1			1	1		1			1
HVAEP1-G013845		1		1			1				1			1	1	1		1	1	1				1		1								1		1	1	1					1	1		1
HVAEP1-G013846				1			1			1	1					1		1	1	1														1		1		1								1
HVAEP1-G013847								1					1	1							1				1					1			1							1	1	1		1		
HVAEP1-G013848	1		1		1			1		1																										1				1			1		1	
HVAEP1-G013849		1			1		1	1					1	1							1									1		1	1	1						1	1	1	1	1		
HVAEP1-G013850			1		1	1	1	1					1								1			1				1						1	1		1			1	1	1			1	
HVAEP1-G013854								1													1	1								1			1							1		1				
HVAEP1-G013858		1	1	1	1		1	1			1		1	1						1														1		1				1	1		1	1	1	1
HVAEP1-G013859											1				1											1								1												
HVAEP1-G013860		1		1	1	1	1	1		1				1	1	1										1		1				1	1	1	1	1		1		1		1	1	1		1
HVAEP1-G013862		1		1			1		1	1	1		1	1		1	1							1										1	1	1	1	1	1		1		1	1		1
HVAEP1-G013863	1	1	1		1	1							1	1		1		1	1	1	1															1		1		1	1	1	1	1	1	
HVAEP1-G013864	1	1	1		1	1	1	1		1			1	1					1		1													1		1				1	1	1	1	1	1	
HVAEP1-G013865	1	1	1		1	1							1	1					1		1															1				1	1	1	1	1	1	
HVAEP1-G013866	1	1	1		1	1							1	1		1			1					1		1										1	1	1		1	1	1	1	1	1	
HVAEP1-G013868	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G013869	1	1	1			1	1						1																					1							1	1	1		1	
HVAEP1-G013875													1	1														1			1		1		1						1			1		
HVAEP1-G013879	1		1	1	1		1			1				1								1	1	1				1					1	1	1	1	1			1			1	1	1	1
HVAEP1-G013882		1	1	1		1	1	1		1				1	1	1				1		1			1			1					1	1	1	1		1		1		1	1	1	1	1
HVAEP1-G013883								1																																1						
HVAEP1-G013884		1											1	1																											1		1	1		
HVAEP1-G013885	1	1	1		1		1	1		1			1	1				1																1		1				1	1		1	1	1	
HVAEP1-G013888	1	1	1		1	1	1					1	1	1							1												1	1						1	1	1	1	1	1	
HVAEP1-G013893	1	1	1	1	1	1	1	1	1	1	1		1	1		1					1			1										1		1	1	1	1	1	1	1	1	1	1	1
HVAEP1-G013896	1	1	1		1	1		1					1	1							1																			1	1	1	1	1	1	
HVAEP1-G013897	1	1	1		1	1	1						1	1						1	1													1		1				1	1	1	1	1	1	
HVAEP1-G013898	1	1	1		1								1	1							1																			1	1	1	1	1	1	
HVAEP1-G013899							1																											1												
HVAEP1-G013900		1			1			1				1	1	1	1	1			1	1	1			1		1							1			1	1	1		1	1	1	1	1		
HVAEP1-G013903	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G013904	1	1	1		1	1	1						1	1							1													1						1	1	1	1	1	1	
HVAEP1-G013905		1												1			1												1				1		1								1	1		
HVAEP1-G013908	1	1	1		1	1	1						1	1					1		1													1		1				1	1	1	1	1	1	
HVAEP1-G013910	1				1						1		1	1	1	1	1			1	1			1		1								1	1	1	1	1		1	1	1	1	1		
HVAEP1-G013911				1	1		1	1				1	1							1			1							1	1		1	1		1				1	1					1
HVAEP1-G013912	1	1	1				1		1				1	1									1				1						1	1	1				1		1		1	1	1	
HVAEP1-G013914	1	1	1		1			1					1	1																										1	1		1	1	1	
HVAEP1-G013915		1											1	1							1																				1	1	1	1		
HVAEP1-G013916	1										1									1			1										1	1		1							1			
HVAEP1-G013917		1											1	1																											1		1	1		
HVAEP1-G013918	1		1		1			1																																1			1		1	
HVAEP1-G013919	1	1	1	1	1	1	1	1		1			1	1		1					1			1		1								1		1	1	1		1	1	1	1	1	1	1
HVAEP1-G013920											1					1		1	1	1				1										1		1	1	1								
HVAEP1-G013922		1	1	1	1	1	1		1	1	1			1			1					1				1		1	1				1	1	1	1			1	1		1	1	1	1	1
HVAEP1-G013923	1	1	1		1	1		1																																1		1	1		1	
HVAEP1-G013925	1					1		1					1								1				1					1			1							1	1	1	1			
HVAEP1-G013926	1	1	1	1	1		1	1	1	1			1			1		1	1	1														1		1		1	1	1	1		1		1	1
HVAEP1-G013927	1		1		1	1	1	1			1							1	1	1	1	1								1			1	1		1				1		1	1		1	
HVAEP1-G013928	1	1	1	1	1	1	1			1				1		1			1		1				1								1	1		1		1		1		1	1	1	1	1
HVAEP1-G013929	1		1	1	1		1		1	1	1			1		1	1																	1	1	1		1	1	1			1	1	1	1
HVAEP1-G013931	1		1	1	1	1	1	1	1	1	1					1	1							1				1						1	1	1	1	1	1	1		1	1		1	1
HVAEP1-G013932					1		1		1	1	1							1	1	1							1	1						1	1	1			1	1						
HVAEP1-G013933	1		1	1	1		1		1	1	1					1	1																	1	1	1		1	1	1			1		1	1
HVAEP1-G013934	1	1	1		1	1	1	1					1	1												1								1						1	1	1	1	1	1	
HVAEP1-G013935	1	1	1		1	1	1						1	1																				1						1	1	1	1	1	1	
HVAEP1-G013937	1			1																1																1							1			1
HVAEP1-G013938	1	1	1		1	1	1						1	1				1	1	1	1				1								1	1		1				1	1	1	1	1	1	
HVAEP1-G013940	1	1	1	1	1		1	1	1	1			1	1		1	1							1				1				1	1	1	1	1	1	1	1	1	1		1	1	1	1
HVAEP1-G013942		1		1		1	1			1	1	1	1	1				1		1	1	1			1					1			1	1		1					1	1	1	1		1
HVAEP1-G013943	1	1		1			1			1	1	1	1	1	1						1					1			1				1	1		1					1	1	1	1		1
HVAEP1-G013944	1	1	1	1			1	1		1			1	1					1		1				1								1	1		1				1	1	1	1	1	1	1
HVAEP1-G013945	1	1	1	1	1	1	1	1	1	1	1		1	1		1					1													1		1		1	1	1	1	1	1	1	1	1
HVAEP1-G013946	1		1	1			1		1	1	1					1	1																	1	1	1		1	1				1		1	1
HVAEP1-G013947	1	1	1	1	1	1	1	1			1		1	1		1					1													1				1		1	1	1	1	1	1	1
HVAEP1-G013948	1	1	1			1	1							1							1										1		1	1								1	1	1	1	
HVAEP1-G013952		1					1						1	1							1													1							1	1	1	1		
HVAEP1-G013953			1		1			1			1			1																				1						1				1	1	
HVAEP1-G013954		1										1	1	1	1						1			1		1						1	1				1				1	1	1	1		
HVAEP1-G013955							1				1	1														1							1	1												
HVAEP1-G013956	1	1	1	1	1		1	1			1		1	1		1			1	1	1													1		1		1		1	1	1	1	1	1	1
HVAEP1-G013957	1	1	1		1	1							1	1							1																			1	1	1	1	1	1	
HVAEP1-G013960		1													1									1		1											1						1			
HVAEP1-G013962	1	1	1		1	1							1	1							1																			1	1	1	1	1	1	
HVAEP1-G013963		1		1	1		1	1	1	1		1	1	1	1	1	1													1			1	1	1	1		1	1	1	1		1	1		1
HVAEP1-G013964		1											1	1							1			1													1				1	1	1	1		
HVAEP1-G013965	1			1			1	1			1	1		1	1		1			1			1		1	1							1	1	1	1				1			1	1		1
HVAEP1-G013969	1		1		1	1		1																																1		1	1		1	
HVAEP1-G013972	1	1	1		1	1								1	1									1		1											1			1		1	1	1	1	
HVAEP1-G013976	1		1		1	1								1	1									1		1						1	1				1			1		1	1	1	1	
HVAEP1-G013977		1	1		1	1						1	1	1	1	1					1			1		1						1	1				1	1		1	1	1	1	1	1	
HVAEP1-G013980		1	1		1			1					1	1	1					1	1	1		1	1		1		1	1			1		1	1	1			1	1	1	1	1	1	
HVAEP1-G013983	1		1				1						1	1				1							1								1	1		1					1		1	1	1	
HVAEP1-G013985																1	1																		1			1								
HVAEP1-G013986	1		1			1	1							1														1						1	1							1	1	1	1	
HVAEP1-G013987	1	1	1		1	1	1						1	1				1						1										1		1	1			1	1	1	1	1	1	
HVAEP1-G013989	1	1	1	1	1		1		1	1	1		1	1		1	1				1			1										1	1	1	1	1	1	1	1	1	1	1	1	1
HVAEP1-G013990	1		1		1	1	1	1			1					1					1		1		1					1		1	1	1				1		1		1	1		1	
HVAEP1-G013991	1		1	1	1	1	1		1	1	1					1							1			1				1	1		1	1		1		1	1	1		1	1		1	1
HVAEP1-G013992			1						1					1																									1					1	1	
HVAEP1-G013993	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G013994	1	1	1	1	1	1	1	1	1	1	1										1	1	1							1		1	1	1		1			1	1		1	1		1	1
HVAEP1-G013997	1	1	1	1	1	1	1	1	1	1			1	1		1	1				1													1	1	1		1	1	1	1	1	1	1	1	1
HVAEP1-G013998				1					1			1				1				1		1	1			1		1					1		1	1		1	1							1
HVAEP1-G013999	1		1		1																																			1			1		1	
HVAEP1-G014000	1	1	1	1	1	1		1	1	1			1	1		1	1										1	1							1	1		1	1	1	1	1	1	1	1	1
HVAEP1-G014001	1	1		1	1		1		1	1	1					1	1			1							1							1	1	1		1	1	1			1			1
HVAEP1-G014002		1		1	1		1		1	1	1		1			1																		1		1		1	1	1	1		1			1
HVAEP1-G014003			1	1	1		1		1	1	1					1					1													1		1		1	1	1		1			1	1
HVAEP1-G014004	1	1	1	1	1		1	1		1			1	1		1																		1		1		1		1	1		1	1	1	1
HVAEP1-G014005	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G014006				1			1		1	1	1					1	1		1	1							1	1						1	1	1		1	1							1
HVAEP1-G014007	1	1	1	1	1		1	1	1	1	1		1	1	1	1	1	1	1					1		1	1	1						1	1	1	1	1	1	1	1		1	1	1	1
HVAEP1-G014008		1	1	1	1		1	1		1			1	1		1	1				1			1					1				1	1	1	1	1	1		1	1	1	1	1	1	1
HVAEP1-G014010				1	1		1	1	1	1			1	1			1	1		1		1		1		1							1	1	1	1	1		1	1	1			1		1
HVAEP1-G014011					1						1			1			1			1														1	1	1				1				1		
HVAEP1-G014012	1	1	1	1		1	1	1	1					1			1	1	1	1							1		1		1		1	1	1	1			1	1		1	1	1	1	1
HVAEP1-G014013	1	1	1	1			1		1	1	1			1		1		1	1						1					1		1	1	1		1		1	1				1	1	1	1
HVAEP1-G014014	1	1	1	1			1				1		1	1					1			1				1							1	1		1					1		1	1	1	1
HVAEP1-G014015	1	1	1	1	1	1	1	1					1	1						1	1							1						1	1	1				1	1	1	1	1	1	1
HVAEP1-G014016	1	1	1	1	1		1			1			1	1		1					1					1				1	1		1	1		1		1		1	1	1	1	1	1	1
HVAEP1-G014017	1	1	1		1	1	1		1				1	1			1			1	1		1		1					1			1	1	1	1			1	1	1	1	1	1	1	
HVAEP1-G014019		1	1	1		1	1			1			1	1		1				1	1					1				1			1	1		1		1			1	1	1	1	1	1
HVAEP1-G014020	1	1	1	1	1		1			1			1	1		1					1			1										1		1	1	1		1	1	1	1	1	1	1
HVAEP1-G014021	1	1	1		1		1	1		1			1	1	1						1	1											1	1		1				1	1	1	1	1	1	
HVAEP1-G014022	1	1	1		1	1		1					1	1		1		1	1		1				1								1			1		1		1	1	1	1	1	1	
HVAEP1-G014025	1		1	1	1		1		1	1	1		1	1	1												1		1				1	1	1	1			1	1	1		1	1	1	1
HVAEP1-G014026	1	1	1	1	1	1	1	1					1	1																				1						1	1	1	1	1	1	1
HVAEP1-G014027			1		1		1							1																				1						1				1	1	
HVAEP1-G014028	1	1	1	1	1	1	1	1					1	1																				1						1	1	1	1	1	1	1
HVAEP1-G014029	1	1	1	1	1	1	1	1		1			1	1		1																1	1	1		1		1		1	1	1	1	1	1	1
HVAEP1-G014030			1	1			1				1		1	1													1							1	1						1			1	1	1
HVAEP1-G014032	1	1	1		1		1						1	1			1	1																1	1	1				1	1		1	1	1	
HVAEP1-G014034	1	1	1	1	1		1	1	1					1	1		1										1					1	1	1	1				1	1			1	1	1	1
HVAEP1-G014035	1	1	1	1	1	1	1	1					1	1							1													1						1	1	1	1	1	1	1
HVAEP1-G014036	1	1	1	1	1	1	1	1					1	1		1					1													1				1		1	1	1	1	1	1	1
HVAEP1-G014038	1	1	1	1	1	1	1			1			1	1	1	1				1		1											1	1		1		1		1	1	1	1	1	1	1
HVAEP1-G014039		1		1			1			1	1		1	1	1	1				1						1								1		1		1			1		1	1		1
HVAEP1-G014040		1		1			1			1	1		1	1	1						1			1		1								1		1	1				1	1	1	1		1
HVAEP1-G014041	1		1			1							1																												1	1	1		1	
HVAEP1-G014042	1				1	1		1										1	1	1												1	1			1				1		1	1			
HVAEP1-G014048																		1		1				1	1				1		1	1	1			1	1									
HVAEP1-G014049		1	1	1	1	1	1			1			1	1	1				1									1						1	1	1				1	1	1	1	1	1	1
HVAEP1-G014050		1	1	1			1				1		1	1		1								1										1			1	1			1		1	1	1	1
HVAEP1-G014054	1	1	1	1		1	1		1	1			1	1						1	1			1										1		1	1		1		1	1	1	1	1	1
HVAEP1-G014055	1	1	1	1	1	1	1	1		1		1	1	1		1			1		1									1			1	1		1		1		1	1	1	1	1	1	1
HVAEP1-G014056		1	1	1	1		1		1	1	1		1	1	1	1								1										1		1	1	1	1	1	1		1	1	1	1
HVAEP1-G014057		1											1	1							1																				1	1	1	1		
HVAEP1-G014058			1	1	1		1		1	1	1												1				1		1				1	1	1	1			1	1					1	1
HVAEP1-G014059	1		1	1	1	1	1	1	1	1											1													1		1			1	1		1	1		1	1
HVAEP1-G014060	1	1	1	1	1	1	1			1			1	1												1								1		1				1	1	1	1	1	1	1
HVAEP1-G014061				1			1		1	1	1					1		1	1			1	1								1		1	1		1		1	1							1
HVAEP1-G014062	1	1	1	1	1	1	1						1	1		1					1													1				1		1	1	1	1	1	1	1
HVAEP1-G014063	1		1		1	1	1	1		1	1					1				1														1		1		1		1		1	1		1	
HVAEP1-G014064	1		1	1	1		1		1	1	1					1																		1		1		1	1	1			1		1	1
HVAEP1-G014065									1			1										1	1			1			1	1	1	1	1						1							
HVAEP1-G014066	1	1	1	1	1	1	1	1		1			1	1		1					1										1		1	1		1		1		1	1	1	1	1	1	1
HVAEP1-G014067															1	1				1				1		1										1	1	1								
HVAEP1-G014069									1		1		1		1											1								1					1		1					
HVAEP1-G014074	1		1		1								1	1			1																		1					1	1		1	1	1	
HVAEP1-G014088	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G014089		1									1	1					1					1				1							1	1	1								1			
HVAEP1-G014094		1																						1		1											1						1			
HVAEP1-G014095				1			1		1	1	1					1											1							1	1	1		1	1							1
HVAEP1-G014096											1								1				1										1	1		1										
HVAEP1-G014097	1	1	1	1	1	1	1		1	1	1		1	1		1	1	1	1	1	1			1										1	1	1	1	1	1	1	1	1	1	1	1	1
HVAEP1-G014098	1	1	1		1	1	1	1					1	1					1	1	1										1		1	1		1				1	1	1	1	1	1	
HVAEP1-G014100		1		1			1				1		1	1		1								1		1								1			1	1			1		1	1		1
HVAEP1-G014101							1				1		1			1			1															1		1		1			1					
HVAEP1-G014102			1	1					1	1	1	1								1					1			1					1	1	1	1			1						1	1
HVAEP1-G014104								1																																1						
HVAEP1-G014105	1	1	1		1	1		1					1	1				1	1	1	1															1				1	1	1	1	1	1	
HVAEP1-G014106	1	1	1		1	1		1					1	1						1	1															1				1	1	1	1	1	1	
HVAEP1-G014107	1	1	1		1	1		1					1	1							1																			1	1	1	1	1	1	
HVAEP1-G014108							1											1	1	1		1							1	1			1	1		1										
HVAEP1-G014109	1		1		1	1					1																							1						1		1	1		1	
HVAEP1-G014113																		1	1	1												1	1			1										
HVAEP1-G014114	1		1		1	1	1	1																										1						1		1	1		1	
HVAEP1-G014115	1	1	1		1	1	1	1					1	1		1					1													1				1		1	1	1	1	1	1	
HVAEP1-G014116	1	1	1	1	1	1	1	1	1	1	1		1	1		1					1							1						1	1	1		1	1	1	1	1	1	1	1	1
HVAEP1-G014117	1	1	1	1	1	1	1	1	1	1	1		1	1		1					1													1		1		1	1	1	1	1	1	1	1	1
HVAEP1-G014118	1	1	1		1	1	1	1					1	1		1					1										1		1	1				1		1	1	1	1	1	1	
HVAEP1-G014120		1	1		1	1	1	1					1	1							1	1	1		1					1	1		1	1						1	1	1	1	1	1	
HVAEP1-G014122				1		1	1	1		1				1	1		1	1	1	1		1			1		1	1					1	1	1	1				1		1		1		1
HVAEP1-G014124									1					1					1																	1			1					1		
